idnodo|longitud|latitud
48032|-77.0006971|-11.9611086
48033|-77.0008275|-11.9612395
48034|-77.0009259|-11.9613502
50349|-77.0063688|-12.1357659
48036|-77.0013315|-11.9619804
48037|-77.0014234|-11.9621378
48038|-77.0014678|-11.9622643
60843|-76.9886691|-11.9643608
24273|-77.0273902|-12.1963583
60842|-76.9895772|-11.9655849
50347|-76.8715153|-12.0875123
60841|-76.9896225|-11.965646
50346|-76.9663829|-12.1330681
60840|-76.9913922|-11.9680539
50345|-76.9664048|-12.1334654
78374|-76.9023336|-12.2088699
78375|-76.902418|-12.2085146
29279|-77.0355138|-11.9438958
57969|-77.0029057|-11.9894397
78370|-76.9148236|-12.2100818
78371|-76.9146452|-12.2140877
78372|-76.9162912|-12.2102748
78373|-76.9146661|-12.2137558
29273|-77.0318486|-11.9448243
24278|-77.0223711|-12.1917846
29271|-77.0307102|-11.9451238
29270|-77.0300681|-11.945294
78378|-76.9113654|-12.2199698
29276|-77.0336666|-11.9443541
29275|-77.033036|-11.9445203
24279|-77.0226543|-12.1922908
8927|-77.0302324|-12.0686809
8926|-77.0301265|-12.0686674
8925|-77.0286573|-12.0684794
8924|-77.0285081|-12.0684603
8923|-77.0278322|-12.0683738
8922|-76.9886684|-12.0919003
8921|-76.9882178|-12.0922465
8920|-77.0271348|-12.0682846
58299|-77.0386538|-11.9308537
58298|-77.0373314|-11.9265561
50340|-76.6939195|-11.9356419
8929|-77.0315772|-12.068853
8928|-77.0308723|-12.0687628
59520|-77.0558783|-11.9842984
59521|-77.0561494|-11.9833169
59522|-77.054266|-11.9887354
59523|-77.0556215|-11.9851762
59524|-77.0553759|-11.9860392
59525|-77.055175|-11.9867451
59526|-77.0547601|-11.9776581
59527|-77.0530537|-11.9772017
59528|-77.0527316|-11.9771057
59529|-77.0523821|-11.9770015
16943|-77.0790993|-12.06124
33705|-76.9367174|-12.233661
27809|-77.050866|-11.9109951
49925|-77.0058402|-11.9123514
49924|-76.9378019|-12.2042665
49927|-76.870727|-12.119134
49926|-77.0058147|-11.9109514
49921|-76.9186108|-12.2271578
49920|-76.9183025|-12.2264234
49923|-76.9381699|-12.2044798
49922|-76.9385431|-12.2046962
49929|-76.9792962|-12.0466
68166|-77.107152|-11.9777368
16942|-77.0791207|-12.0611507
49319|-76.974297|-12.159541
6484|-77.0124805|-12.1303933
98853|-77.0707995|-11.8407806
98852|-77.0760359|-11.8403618
98390|-77.0425149|-11.8666781
98851|-77.0673397|-11.850756
27960|-77.0562466|-11.9285128
98850|-77.0619704|-11.8453903
58435|-77.0034872|-11.9748132
58434|-77.0071774|-11.9726779
58437|-77.0134715|-11.9711
58436|-77.003122|-11.9752382
58431|-77.0137782|-11.9712753
58430|-77.0143389|-11.9708672
58433|-77.008471|-11.971921
58432|-77.0057436|-11.9713575
49316|-77.122119|-11.8296755
58439|-77.0069141|-11.972259
58438|-77.0070304|-11.9722064
49317|-77.1228536|-11.8302988
98398|-77.0515898|-11.8590367
28588|-77.0534761|-11.935116
28589|-77.0531445|-11.935486
1469|-77.0273419|-12.1124937
1468|-77.0273869|-12.1114104
98399|-77.0450502|-11.86411
28582|-77.0537614|-11.9305374
28583|-77.0529388|-11.9309434
1467|-77.0274344|-12.1103922
1466|-77.0274619|-12.1093458
1461|-77.0260927|-12.1084956
1460|-77.0266758|-12.1087285
1463|-77.0279465|-12.1061312
1462|-77.0261095|-12.1084064
77201|-76.9275269|-12.0437634
77200|-76.9164488|-12.0379222
77203|-76.9148039|-12.037365
77202|-76.9273589|-12.044121
77205|-76.9304367|-12.0454215
34242|-76.948021|-12.053103
77207|-76.9258029|-12.043459
77206|-76.9293719|-12.0449713
77209|-76.9301832|-12.0448661
77208|-76.9177635|-12.0446327
34243|-76.958242|-12.1681098
24784|-77.0846912|-12.0423506
24785|-77.0850059|-12.0423771
24786|-77.084976|-12.0427424
24787|-77.0849229|-12.0433914
24780|-77.0848829|-12.0403356
24781|-77.0848506|-12.0406755
24782|-77.0847909|-12.0412935
24783|-77.0847234|-12.0420123
24788|-77.084867|-12.0440745
24789|-77.0848394|-12.0444123
1400|-77.0358286|-12.1189645
34248|-77.0935|-11.8442922
34249|-76.989318|-12.155285
92940|-77.096458|-11.8387049
1405|-77.0357801|-12.1139305
72789|-76.9397391|-12.2174264
72788|-76.9393639|-12.2161733
72787|-76.9397743|-12.216403
72786|-76.9402022|-12.2166424
72785|-76.9394938|-12.2178416
72010|-77.1346404|-11.9436839
72783|-76.9404241|-12.2162669
72782|-76.9408148|-12.2164854
72781|-76.9378549|-12.2168898
72780|-76.9382695|-12.2171213
35607|-77.0198402|-12.0296063
35606|-76.9806262|-12.2047492
35605|-76.9812601|-12.2053476
35604|-76.8398926|-12.0193605
35603|-76.8399446|-12.0184944
35602|-76.8400376|-12.0177198
35601|-76.8401168|-12.0169579
35600|-76.8401671|-12.0162013
35609|-76.7050213|-11.935619
35608|-77.0183376|-12.0290135
32952|-76.9111983|-12.2288144
32953|-76.9106086|-12.2290365
32950|-76.912781|-12.228078
32951|-76.9118586|-12.2284936
32956|-76.9660343|-12.0494383
32957|-76.951905|-12.0344272
32954|-76.9096709|-12.2293898
32955|-76.9654911|-12.0511267
32958|-76.9508005|-12.0340421
73769|-76.9531792|-12.2162513
22364|-77.0756575|-12.016184
22365|-77.0758627|-12.0158019
22366|-77.0760884|-12.0153818
22367|-77.0763138|-12.0149622
22360|-77.0749607|-12.0174811
22361|-77.0750188|-12.0173729
22362|-77.0751573|-12.0171151
22363|-77.07522|-12.0169983
22368|-77.0765413|-12.0145386
22369|-77.0767601|-12.0141315
90675|-77.0134826|-12.0149367
90674|-77.0141843|-12.0143739
77222|-76.9195863|-12.0418203
94909|-76.8174395|-12.1124563
73760|-76.9487167|-12.2152554
35198|-76.8682637|-12.2787203
90679|-76.9915837|-12.013904
27257|-77.043834|-11.9054302
27256|-77.048843|-11.900643
27255|-77.0435002|-11.9048868
27254|-77.0437585|-11.897045
27253|-77.0423883|-11.9005841
27252|-77.0423414|-11.9012576
27251|-77.0422867|-11.9015981
27250|-77.0413327|-11.9030609
51186|-76.9562202|-12.1563989
51187|-76.956588|-12.1560863
51184|-76.916832|-12.170684
51185|-77.1712298|-11.7974622
51182|-76.8366027|-12.005144
51183|-76.836561|-12.0052531
27259|-77.0410702|-11.8990267
51181|-76.8373971|-12.0030657
16949|-77.0369455|-12.1249544
71838|-76.9312917|-12.0279986
71839|-76.9273796|-12.0276784
32376|-76.9734343|-12.1565598
32377|-76.983378|-12.1621139
32374|-76.9747098|-12.1560413
32375|-76.9742906|-12.1562104
32372|-76.976843|-12.1552416
32373|-76.9757944|-12.1556149
32370|-76.9779347|-12.154228
32371|-76.9772349|-12.155029
55959|-76.9165403|-12.2328798
55958|-76.9174972|-12.2334298
32378|-76.9832753|-12.1624377
32379|-76.9831766|-12.1627789
56600|-77.0756683|-11.9651818
56601|-77.0766727|-11.9647391
56602|-77.0771115|-11.9645493
56603|-77.0776093|-11.96433
56604|-77.0776119|-11.9560634
56605|-77.0777702|-11.9551636
56606|-77.0778286|-11.9546975
56607|-77.0746591|-11.955166
56608|-77.0789561|-11.960946
56609|-77.0793959|-11.9607178
71832|-76.9314152|-12.0312585
57553|-77.0437093|-11.9609374
57552|-77.0435684|-11.9605446
57551|-77.0433803|-11.9600033
57550|-77.0428145|-11.9585141
57557|-77.0367878|-11.9563616
57556|-77.0361945|-11.9560263
57555|-77.0362228|-11.9563836
39868|-76.9382421|-12.2071576
39867|-76.996314|-12.058102
39866|-77.159183|-11.7633689
57559|-77.0335754|-11.9579147
57558|-77.0368311|-11.9572021
39863|-76.9782596|-12.1410844
39862|-76.9792601|-12.1400865
39861|-76.966762|-12.135911
39860|-76.835844|-12.02092
71836|-76.9586996|-12.0382981
71837|-76.9330963|-12.0305683
62896|-76.9899959|-11.9342885
62897|-76.9900967|-11.9339772
68290|-77.0921993|-11.957601
93013|-76.9658511|-11.9688104
26126|-76.956335|-12.2089872
26127|-76.9562931|-12.2090551
26124|-76.9514559|-12.2217612
26125|-76.9569163|-12.2080449
26122|-76.9507227|-12.2213341
26123|-76.9511003|-12.2215604
26120|-76.9493125|-12.2205511
26121|-76.9503055|-12.2210831
62892|-76.9873242|-11.9381901
26128|-76.9560837|-12.2093951
26129|-76.955995|-12.209539
63815|-77.095027|-11.9867671
63814|-77.0956646|-11.9878696
63817|-77.0958471|-12.0015699
63816|-77.0968258|-11.986631
63811|-77.0905967|-11.9963792
63810|-77.0907018|-11.9965515
63813|-77.0900915|-11.995551
63812|-77.090356|-11.9959846
62891|-76.9918146|-11.9356235
63819|-77.097677|-12.0007983
63818|-77.0963115|-12.0017156
37472|-77.0633698|-12.0163557
37473|-77.0632414|-12.0157762
37470|-77.0637206|-12.0170473
37471|-77.0635565|-12.0167509
37476|-77.1558156|-11.7843362
37477|-77.1566578|-11.7852759
37474|-77.0632785|-12.0155306
37475|-76.7684064|-12.3882639
37478|-76.695365|-11.930217
37479|-76.9041065|-12.2203127
79845|-77.0915052|-11.8689977
3439|-77.0104598|-12.1178736
79847|-77.0868434|-11.8702992
79846|-77.0914045|-11.8702308
79841|-77.0784693|-11.8691937
79840|-77.0773286|-11.8680769
79843|-77.085141|-11.8713144
84778|-77.135181|-11.8840381
84777|-77.1352574|-11.8826138
84776|-77.127503|-11.8957634
3432|-77.0130071|-12.1252389
3433|-77.01664|-12.1193764
79849|-77.0874513|-11.8712283
3435|-77.0132068|-12.1187554
84771|-77.1344657|-11.8900633
84770|-77.1341259|-11.8888006
2037|-77.0562343|-12.1076212
2036|-77.0587171|-12.1050953
2035|-77.0583286|-12.1054393
2034|-77.0577106|-12.1060099
2033|-77.0574016|-12.1063288
4849|-77.1340527|-12.0511423
2031|-77.056571|-12.1066784
2030|-77.056466|-12.1067149
4844|-77.126185|-11.996677
4845|-77.137961|-12.0337229
4846|-77.1375505|-12.0356838
4847|-77.1370994|-12.0378317
4840|-77.1122181|-11.8385795
4841|-77.1145408|-11.8410868
2039|-77.0571613|-12.10554
4843|-77.1261718|-11.9965573
71690|-76.9317739|-12.0340161
71691|-76.9313114|-12.034215
71692|-76.9347249|-12.0388916
71693|-76.9387243|-12.039977
71694|-76.9300265|-12.0359322
71695|-76.9305067|-12.0355382
71696|-76.936115|-12.042962
71697|-76.9374981|-12.039918
71698|-76.9380273|-12.0389623
71699|-76.9282905|-12.0340794
91623|-77.0753908|-11.9105932
91622|-77.0789801|-11.9089589
91621|-77.0787732|-11.9092361
91620|-77.0777977|-11.9083576
91627|-77.0226256|-12.1814645
79596|-77.0742147|-11.8918774
91625|-77.0779125|-12.0753083
79594|-77.0746023|-11.8842605
37296|-77.1090516|-11.8999869
37297|-77.1075663|-11.9028198
37294|-76.829377|-11.995537
37295|-76.9955336|-11.9774315
37292|-76.8283963|-11.9951529
37293|-76.8288967|-11.9953489
37290|-76.8278815|-11.9949225
37291|-76.8282221|-11.995075
28662|-77.0664688|-11.9339332
37298|-76.968963|-12.173867
37299|-76.968871|-12.174281
34929|-76.9798528|-12.1517244
34928|-76.9802492|-12.1515175
34925|-76.9355498|-12.2070812
34924|-76.9323143|-12.2261569
34927|-76.9813536|-12.1515933
34926|-76.9351377|-12.2068432
34921|-77.0014226|-12.1843998
34920|-76.943518|-12.1627267
34923|-76.9327329|-12.2264149
34922|-76.9331114|-12.226648
83208|-77.1390483|-11.8358532
83209|-77.13579|-11.8439267
83206|-77.131401|-11.8484254
83207|-77.1320451|-11.8483279
83204|-77.1370623|-11.8348619
83205|-77.1370987|-11.8354794
83202|-77.1310668|-11.8452564
83203|-77.135854|-11.8457857
83200|-77.1320326|-11.8438787
83201|-77.1316341|-11.8444936
89068|-76.8491741|-12.2990763
89069|-76.8499327|-12.2983491
89060|-76.8545596|-12.2939249
89061|-76.8547025|-12.2946921
89062|-76.8548495|-12.2954815
89063|-76.8548857|-12.295671
89064|-76.8549126|-12.2958122
89065|-76.8549936|-12.2962371
89066|-76.855089|-12.2969828
89067|-76.8482384|-12.299968
6451|-77.0091367|-12.1198624
6450|-77.0122104|-12.1231357
6453|-77.0102156|-12.1363097
6452|-77.0096043|-12.127654
6455|-77.0096279|-12.1347195
6454|-77.0097747|-12.1352812
6457|-77.0094248|-12.1339343
6456|-77.0095914|-12.1345937
6459|-77.0091588|-12.1321219
6458|-77.0091502|-12.1327345
87455|-77.0263217|-11.8740529
87454|-77.025859|-11.8733417
87453|-77.0256521|-11.8730237
87452|-77.0252346|-11.8723414
87451|-77.0250474|-11.8720263
87450|-77.0249391|-11.8718441
28665|-77.0666281|-11.9320773
44183|-76.9460324|-12.2319896
88339|-77.0242671|-11.8704854
88338|-77.0244789|-11.8702707
88333|-77.0269993|-11.8678097
88332|-77.0136227|-11.8705234
88331|-77.0129345|-11.8709453
88330|-77.0256915|-11.8739495
88337|-77.0251034|-11.8698195
88336|-77.0262724|-11.8687277
88335|-77.0265922|-11.8683238
88334|-77.0267054|-11.8681809
27547|-77.0541649|-11.9144193
39098|-77.025603|-12.1230096
39099|-77.0255704|-12.1226092
39096|-76.9434426|-12.0141019
39097|-76.9434348|-12.0113072
39094|-76.9376527|-12.1777336
39095|-76.9434707|-12.0193034
39092|-76.9381379|-12.1780989
39093|-76.937813|-12.17785
39090|-77.160733|-11.7592049
39091|-76.9386942|-12.1785256
55397|-76.9586236|-12.1475982
27544|-77.049288|-11.9112246
55396|-76.7746459|-12.391973
89826|-77.0604137|-12.0084681
27543|-77.0493876|-11.9111665
55395|-76.9564265|-12.2302849
27542|-77.0498622|-11.9109209
55394|-76.9563419|-12.2301301
27541|-77.0502691|-11.9106883
55393|-76.9560848|-12.2296599
27540|-77.0430978|-11.9174647
32975|-76.8733016|-12.0044594
55391|-76.7761605|-12.0945014
89827|-77.0590816|-12.0082033
55390|-76.7767721|-12.0946121
91078|-76.9975254|-11.9948873
4062|-77.061823|-11.9694839
4063|-77.0608491|-11.9738563
4060|-77.0626878|-11.9658073
4061|-77.0625289|-11.9664871
4066|-77.065992|-11.9746316
4067|-77.0626707|-11.976831
4064|-77.0602543|-11.9766191
4065|-77.0662584|-11.9728428
86326|-77.1167199|-11.879686
86327|-77.1197611|-11.8707109
4068|-77.0631125|-11.9742011
4069|-77.0664031|-11.9746885
86322|-77.1145842|-11.8662345
86323|-77.1146142|-11.8670104
86320|-77.1152704|-11.869559
86321|-77.115901|-11.8684819
67111|-77.076652|-11.9239096
19991|-76.9685574|-12.0195565
19990|-76.9683787|-12.0195859
19993|-76.9682722|-12.0181482
19992|-76.9688062|-12.0193881
19995|-76.9681604|-12.0189958
19994|-76.9678398|-12.0179815
19997|-76.9611221|-12.0154587
19996|-76.9671382|-12.0196941
19999|-76.9603679|-12.0137614
19998|-76.9605846|-12.0142792
13342|-76.9965557|-12.0922028
13343|-76.99592|-12.0922185
13340|-76.9984767|-12.0925838
13341|-76.9971504|-12.0922607
13346|-77.0028672|-12.0924897
13347|-77.0015719|-12.0923424
13344|-77.0021958|-12.0924136
13345|-77.0024189|-12.090756
13348|-77.0013167|-12.0940401
13349|-77.0014924|-12.092829
46771|-76.9021536|-11.9920262
46770|-76.9023149|-11.9919673
46773|-77.0144117|-12.0442398
46772|-77.0143383|-12.0444688
46775|-76.9954847|-12.0403179
46774|-76.997383|-12.0401247
46777|-76.992431|-12.0398745
46776|-76.9938568|-12.0400493
46779|-76.7460935|-11.9736966
46778|-76.746661|-11.974675
19909|-76.9678752|-12.0169577
44739|-76.9272531|-12.0349284
44738|-76.9854539|-12.0462704
44737|-76.9853242|-12.0459308
44736|-76.9847912|-12.0445348
44735|-76.9901316|-12.1655599
44734|-76.9349692|-12.0286374
44733|-76.9352439|-12.0272768
44732|-76.8614678|-12.2290211
44731|-76.8598722|-12.2277208
44730|-76.8591802|-12.2271788
41019|-77.0288694|-11.8933279
41018|-77.007954|-12.1989882
41011|-77.0040767|-12.1952803
41010|-77.003416|-12.1946292
41013|-77.0051859|-12.1963352
41012|-77.0047487|-12.1959314
41015|-77.0061385|-12.197251
41014|-77.0054783|-12.1966059
41017|-77.0075872|-12.1986521
41016|-77.0064704|-12.197568
62978|-76.9643711|-11.9422994
59098|-77.034815|-12.0156958
59099|-77.0341302|-12.0153976
59090|-77.035279|-12.0243204
59091|-77.0355217|-12.0241033
59092|-77.0367073|-12.023043
59093|-77.0281887|-12.0179044
59094|-77.0284579|-12.0175314
59095|-77.0287379|-12.0171436
59096|-77.0291036|-12.0166368
59097|-77.0351158|-12.0158331
44193|-76.9946309|-12.1393889
44192|-76.9941909|-12.1396691
44191|-77.0117663|-12.0515023
44190|-76.9495238|-12.1340955
44197|-76.6912255|-11.9363517
44196|-76.691208|-11.936458
80933|-77.1196674|-11.9720897
80932|-77.1194742|-11.9724377
44199|-77.0092437|-12.1524749
44198|-76.9911397|-12.1913196
80939|-77.1209863|-11.9714803
80938|-77.1189261|-11.9728339
65938|-77.0019265|-12.0560785
65939|-77.0018579|-12.0572033
68994|-77.1054938|-11.9831404
2600|-77.0399133|-12.0843009
2601|-77.0398473|-12.0842099
5414|-76.9427981|-12.0659032
5415|-76.980654|-12.0917664
5416|-76.9838294|-12.085474
5417|-76.981791|-12.0850263
5410|-76.9796231|-12.1696212
5411|-76.9794347|-12.1702723
5412|-76.9797772|-12.1707723
5413|-76.9421986|-12.0655646
28038|-77.0575973|-11.917147
28039|-77.0418899|-11.924924
5418|-76.9821304|-12.0852759
5419|-76.9814514|-12.0843005
2608|-77.0406528|-12.0854931
2609|-77.0407968|-12.0844198
96987|-76.9215512|-12.0336856
93085|-77.0722302|-11.905703
95838|-76.9381106|-11.8971524
95839|-76.9372396|-11.8969218
339|-77.0597823|-11.9894749
338|-77.0825582|-12.0065433
93084|-77.0719244|-11.9065127
335|-77.0789443|-12.0063408
334|-77.0776918|-12.0062706
337|-77.0823286|-12.0065318
336|-77.0821823|-12.00653
331|-77.0757869|-12.0062796
330|-77.0749225|-12.0063261
333|-77.0775989|-12.0062684
332|-77.0764865|-12.0062385
93086|-77.0695298|-11.9068982
93081|-77.0710906|-11.9058121
93080|-77.0709274|-11.905622
48997|-76.9280301|-12.2202466
48996|-76.9283963|-12.2196333
48995|-76.9667842|-12.1633951
48994|-76.9481313|-12.1579664
48993|-76.9490403|-12.1576714
48992|-77.069748|-12.04174
48991|-77.069535|-12.041715
48990|-77.0565461|-12.0315308
93082|-77.0711758|-11.9059115
78655|-76.8205232|-12.0296782
48999|-76.9276371|-12.2209048
48998|-76.9277886|-12.220651
29119|-77.0368921|-11.9411018
99116|-77.0444184|-11.841426
25309|-77.0304192|-12.0325148
25308|-77.0308231|-12.0321993
25307|-77.0308959|-12.0321509
25306|-77.0350252|-12.0339663
25305|-77.036427|-12.033205
25304|-77.0342658|-12.0344513
25303|-77.0349202|-12.0345868
25302|-77.0339645|-12.0406781
25301|-77.0344517|-12.0401985
25300|-77.036133|-12.038527
43608|-76.9443527|-12.2042476
82300|-77.1387202|-11.8420147
82301|-77.1388643|-11.8417755
82302|-77.1394818|-11.8412041
82303|-77.1398818|-11.8409857
82304|-77.1402555|-11.8407816
82305|-77.1398737|-11.8392427
82306|-77.1401652|-11.8387731
82307|-77.1411177|-11.8381308
82308|-77.1413955|-11.8382108
82309|-77.1576796|-11.849207
29114|-77.0416199|-11.9398842
32358|-76.9258326|-12.0260703
78658|-76.8198072|-12.0315224
32359|-76.9255547|-12.0268592
96565|-77.0864441|-11.9558873
91696|-77.0581437|-12.0808204
96567|-77.0885589|-11.9545902
96566|-77.0886076|-11.9546578
96561|-77.086642|-11.9553687
96560|-77.0751001|-11.9345275
96563|-77.0858418|-11.9551192
79527|-77.0664796|-11.8736939
96569|-77.0874454|-11.958439
91694|-77.0583659|-12.0806382
91695|-77.058302|-12.080689
50051|-77.0221574|-12.1742094
32356|-76.9459976|-12.2078317
91693|-77.058404|-12.0806021
32357|-76.9260334|-12.025362
91690|-77.0563742|-12.0779971
91691|-77.0508297|-12.0693012
56378|-77.0665315|-11.9781553
56379|-77.0662214|-11.9786637
64885|-77.024476|-11.9153944
64884|-77.0240273|-11.9152939
64883|-77.0236592|-11.9151701
64882|-77.0232275|-11.9144886
64881|-77.0273071|-11.9186349
64880|-77.0269935|-11.9164913
56370|-77.0580593|-11.9792873
56371|-77.0571412|-11.9620994
56372|-77.0579332|-11.9797714
56373|-77.0639666|-11.9617025
56374|-77.0645006|-11.9617071
56375|-77.068745|-11.959754
64889|-77.0325717|-11.9150339
64888|-77.0280447|-11.9192223
57029|-77.0804274|-11.9641264
57028|-77.0792176|-11.9679718
93889|-77.1040795|-12.0672762
93888|-77.1046172|-12.0672884
9449|-77.0115315|-12.1067181
9448|-77.0114672|-12.1070191
9447|-77.0108037|-12.1053253
9446|-77.0109911|-12.105368
9445|-77.0117569|-12.1055327
9444|-76.995449|-12.0998837
9443|-76.9967687|-12.0998784
9442|-76.9967901|-12.0988871
9441|-76.9955349|-12.0982419
9440|-76.9956942|-12.0982446
61967|-76.974253|-11.9470209
61966|-76.9804477|-11.9536826
16448|-77.0885431|-11.9886401
61964|-76.9798536|-11.9528068
61963|-76.9794569|-11.952247
61962|-76.9792681|-11.951963
61961|-76.9790374|-11.9516282
61960|-76.979014|-11.9515948
16442|-77.0937927|-11.9889255
16443|-77.0939044|-11.9898709
16440|-77.0959149|-11.9894946
16441|-77.0962083|-11.9900591
16446|-77.0878097|-11.9894154
16447|-77.0875114|-11.9885566
16444|-77.0939654|-11.9903699
16445|-77.0878521|-11.9898836
34529|-76.9673838|-12.0504698
81653|-77.1545745|-11.8300781
69702|-76.9412821|-12.225897
69701|-76.9411986|-12.2260275
69700|-76.9177951|-12.2330174
69707|-76.9416723|-12.2261216
81656|-77.1803427|-11.8362009
69705|-76.9407436|-12.2258019
69704|-76.9410091|-12.2257436
69709|-76.9444984|-12.2277522
69708|-76.9437213|-12.2273051
21378|-77.0752936|-11.9882598
21379|-77.0753348|-11.988949
21372|-77.0724026|-11.9868572
21373|-77.0767811|-11.9843066
21370|-77.0733691|-11.9869941
21371|-77.0729183|-11.9869329
21376|-77.0763346|-11.9840676
21377|-77.0752067|-11.9863436
21374|-77.0767638|-11.9840361
21375|-77.0763567|-11.9843561
56958|-77.0739878|-11.953959
56959|-77.0760584|-11.9543079
96936|-76.8094716|-12.0229737
56954|-77.0782245|-11.965405
56955|-77.0774131|-11.9612074
56956|-77.0737746|-11.9539911
56957|-77.073899|-11.9539419
56950|-77.0765173|-11.9670819
56951|-77.0762002|-11.9663612
56952|-77.0779547|-11.970897
56953|-77.078009|-11.9710438
63990|-77.0850467|-11.9937816
71908|-76.9885084|-12.0157381
71909|-76.9887142|-12.0158795
71900|-76.985101|-12.0203979
71901|-76.9846779|-12.0198518
71902|-76.9840548|-12.0186057
71903|-76.9814139|-12.0102204
