ID|NAME|TIPO|geom|idzona
438|Las Codornices|5|SRID=4326;LINESTRING (-77.088059 -12.013803,-77.089096 -12.012211,-77.089251 -12.011641)|0
418|Los Proceres|2|SRID=4326;LINESTRING (-77.086752 -12.016094,-77.086961 -12.014386)|0
435|Los Alisos|5|SRID=4326;LINESTRING (-77.087858 -12.01623,-77.087711 -12.016104,-77.087549 -12.016029,-77.087339 -12.015917,-77.087282 -12.015805,-77.087282 -12.015656,-77.087368 -12.015385,-77.08752 -12.014815,-77.087616 -12.014544,-77.088012 -12.013891)|0
441|El Olivar|5|SRID=4326;LINESTRING (-77.089861 -12.015069,-77.088012 -12.013891)|0
417|Pedro Delgado Genaro|2|SRID=4326;LINESTRING (-77.086752 -12.016094,-77.087858 -12.01623)|0
439|Las Codornices|5|SRID=4326;LINESTRING (-77.088059 -12.013803,-77.088012 -12.013891)|0
391|Los Proceres|2|SRID=4326;LINESTRING (-77.087544 -12.009543,-77.087252 -12.012125)|0
407|Angelica Gamarra|2|SRID=4326;LINESTRING (-77.088471 -12.010258,-77.089455 -12.011136)|0
411|Jatun Mayo (Los Libertadores)|5|SRID=4326;LINESTRING (-77.090352 -12.0095,-77.090015 -12.011545)|0
425|Tomas Valle|1|SRID=4326;LINESTRING (-77.087252 -12.012125,-77.089251 -12.011641)|0
427|Angelica Gamarra|2|SRID=4326;LINESTRING (-77.090015 -12.011545,-77.089455 -12.011136)|0
440|Las Codornices|5|SRID=4326;LINESTRING (-77.089251 -12.011641,-77.089455 -12.011136)|0
426|Tomas Valle|2|SRID=4326;LINESTRING (-77.090015 -12.011545,-77.089251 -12.011641)|0
424|Los Proceres|2|SRID=4326;LINESTRING (-77.087252 -12.012125,-77.087066 -12.013491)|0
390|Angelica Gamarra|1|SRID=4326;LINESTRING (-77.087544 -12.009543,-77.088471 -12.010258)|0
170|Los Dominicos|2|SRID=4326;LINESTRING (-77.102591 -11.999318,-77.101788 -12.001045,-77.09893 -12.006604)|0
177|12 De Octubre|2|SRID=4326;LINESTRING (-77.091893 -11.999633,-77.091634 -12.000037,-77.09149 -12.00038,-77.091382 -12.000706,-77.0914 -12.001058,-77.091139 -12.001322)|0
178|Santiago Antunez De Mayolo (Prl)|5|SRID=4326;LINESTRING (-77.091893 -11.999633,-77.092118 -11.999469,-77.092162 -11.99945,-77.09222 -11.99944,-77.092303 -11.999507,-77.0924 -11.999674,-77.092477 -11.999932,-77.092865 -12.000533,-77.093057 -12.000816,-77.093109 -12.000908,-77.093369 -12.001277,-77.093658 -12.001625,-77.093857 -12.001857,-77.094262 -12.002219,-77.095154 -12.002648)|0
444|Alcides Vigo|5|SRID=4326;LINESTRING (-77.095154 -12.002648,-77.097549 -11.998629)|0
445|Monterrey (Independencia)|5|SRID=4326;LINESTRING (-77.095154 -12.002648,-77.094784 -12.003172)|0
1665|Bocanegra|2|SRID=4326;LINESTRING (-77.094322 -12.004605,-77.09893 -12.006604)|0
272|Bocanegra|2|SRID=4326;LINESTRING (-77.102607 -12.008322,-77.09893 -12.006604)|0
171|Santa Rosa|5|SRID=4326;LINESTRING (-77.102591 -11.999318,-77.09991 -11.994641)|0
446|Alcides Vigo|5|SRID=4326;LINESTRING (-77.097549 -11.998629,-77.09991 -11.994641)|0
412|Bernardo Alcedo|5|SRID=4326;LINESTRING (-77.090651 -12.00766,-77.091862 -12.008159)|0
443|Manco Segundo|2|SRID=4326;LINESTRING (-77.090653 -12.002432,-77.092024 -12.002931)|0
451|Jose Olaya|5|SRID=4326;LINESTRING (-77.08982 -12.004385,-77.092888 -12.005712)|0
452|12 De Octubre|2|SRID=4326;LINESTRING (-77.08982 -12.004385,-77.089606 -12.004917,-77.089303 -12.005198,-77.08894 -12.005435,-77.088501 -12.005701,-77.088059 -12.006104)|0
1666|Monterrey (Independencia)|5|SRID=4326;LINESTRING (-77.094322 -12.004605,-77.094329 -12.005183,-77.093618 -12.007004,-77.092936 -12.008604)|0
453|Bernardo Alcedo|5|SRID=4326;LINESTRING (-77.091862 -12.008159,-77.092936 -12.008604)|0
454|Luna Pizarro|5|SRID=4326;LINESTRING (-77.091862 -12.008159,-77.092888 -12.005712)|0
447|Monterrey (Independencia)|5|SRID=4326;LINESTRING (-77.094784 -12.003172,-77.094398 -12.003795)|0
455|Monterrey (Independencia)|2|SRID=4326;LINESTRING (-77.094398 -12.003795,-77.094322 -12.004605)|0
448|S/N|5|SRID=4326;LINESTRING (-77.094784 -12.003172,-77.093819 -12.002729)|0
405|Bernardo Alcedo|5|SRID=4326;LINESTRING (-77.087866 -12.007334,-77.08888 -12.007504,-77.089031 -12.00746)|0
409|Juan Belaunde|5|SRID=4326;LINESTRING (-77.088755 -12.009315,-77.089031 -12.00746)|0
414|Jatun Mayo (Los Libertadores)|5|SRID=4326;LINESTRING (-77.090651 -12.00766,-77.090727 -12.00724)|0
449|Simon Bolivar|5|SRID=4326;LINESTRING (-77.087936 -12.006855,-77.090727 -12.00724)|0
413|Bernardo Alcedo|5|SRID=4326;LINESTRING (-77.090651 -12.00766,-77.089031 -12.00746)|0
450|Los Proceres|2|SRID=4326;LINESTRING (-77.087936 -12.006855,-77.088059 -12.006104)|0
404|Los Proceres|2|SRID=4326;LINESTRING (-77.087866 -12.007334,-77.087936 -12.006855)|0
442|12 De Octubre|2|SRID=4326;LINESTRING (-77.090653 -12.002432,-77.08982 -12.004385)|0
179|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.091893 -11.999633,-77.09185 -11.99966,-77.091787 -11.999683,-77.091719 -11.999712,-77.091636 -11.999726,-77.091558 -11.999717,-77.091431 -11.999664,-77.091227 -11.99955,-77.091061 -11.99945,-77.090681 -11.999264,-77.090306 -11.999026,-77.090176 -11.998895,-77.089984 -11.998733,-77.08966 -11.998538)|0
20|German Aguirre|5|SRID=4326;LINESTRING (-77.070352 -12.010902,-77.070178 -12.011728,-77.070052 -12.012224,-77.070018 -12.01254,-77.070021 -12.012647,-77.070052 -12.012932,-77.07008 -12.013078,-77.070156 -12.013324,-77.07024 -12.013524,-77.070417 -12.013781,-77.071383 -12.015223,-77.072198 -12.016367,-77.072637 -12.017052)|0
21|Tomas Valle|1|SRID=4326;LINESTRING (-77.070352 -12.010902,-77.070769 -12.011056,-77.071079 -12.011159,-77.071245 -12.011202,-77.071657 -12.011309,-77.071988 -12.01138,-77.072615 -12.011487,-77.073075 -12.011561,-77.074712 -12.011843,-77.075766 -12.012024,-77.077753 -12.012349,-77.078148 -12.012408)|0
108|Universitaria|1|SRID=4326;LINESTRING (-77.076227 -12.019331,-77.079214 -12.013896)|0
109|German Aguirre|2|SRID=4326;LINESTRING (-77.076227 -12.019331,-77.076739 -12.019601,-77.077034 -12.019712,-77.077409 -12.019778,-77.077681 -12.019778,-77.077988 -12.019745,-77.078726 -12.01949,-77.079577 -12.019134,-77.084005 -12.017413)|0
252|Jose Granda|2|SRID=4326;LINESTRING (-77.077302 -12.025386,-77.080929 -12.023889)|0
459|Los Proceres|2|SRID=4326;LINESTRING (-77.086554 -12.017561,-77.08627 -12.019864)|0
460|Torre Tagle|5|SRID=4326;LINESTRING (-77.086554 -12.017561,-77.085776 -12.017477,-77.085595 -12.017499,-77.085102 -12.017686)|0
394|Jose Galvez|5|SRID=4326;LINESTRING (-77.086128 -12.021368,-77.085984 -12.022115)|0
398|Jose Galvez|5|SRID=4326;LINESTRING (-77.085984 -12.022115,-77.085699 -12.021585)|0
457|Jose Granda|2|SRID=4326;LINESTRING (-77.085699 -12.021585,-77.080929 -12.023889)|0
226|San Pedro De Copa|5|SRID=4326;LINESTRING (-77.086203 -12.025516,-77.085765 -12.023787)|0
399|Jose Galvez|5|SRID=4326;LINESTRING (-77.085984 -12.022115,-77.085765 -12.023787)|0
396|Los Proceres|2|SRID=4326;LINESTRING (-77.086128 -12.021368,-77.08627 -12.019864)|0
461|Jose Maria Cordova|5|SRID=4326;LINESTRING (-77.08627 -12.019864,-77.085527 -12.019784,-77.08507 -12.019938)|0
395|Jose Granda|2|SRID=4326;LINESTRING (-77.086128 -12.021368,-77.085699 -12.021585)|0
421|Jose De La Mar|2|SRID=4326;LINESTRING (-77.086624 -12.017098,-77.085901 -12.017058,-77.085527 -12.017058,-77.085243 -12.017102,-77.084743 -12.017302,-77.084493 -12.01738,-77.084005 -12.017413)|0
420|Los Proceres|5|SRID=4326;LINESTRING (-77.086624 -12.017098,-77.086554 -12.017561)|0
400|Universitaria|1|SRID=4326;LINESTRING (-77.080523 -12.011355,-77.080513 -12.011637,-77.080356 -12.011983,-77.080297 -12.012231,-77.080282 -12.012412,-77.080295 -12.012472)|0
456|Universitaria|1|SRID=4326;LINESTRING (-77.079214 -12.013896,-77.079194 -12.013669,-77.079395 -12.013208,-77.079428 -12.012997,-77.07944 -12.012868,-77.079442 -12.012827,-77.079439 -12.012791)|0
462|Tomas Valle|1|SRID=4326;LINESTRING (-77.078148 -12.012408,-77.078451 -12.012354,-77.079237 -12.01245,-77.079522 -12.012432,-77.079661 -12.012429)|0
464|Ovalo Tomas Valle|5|SRID=4326;LINESTRING (-77.079661 -12.012429,-77.079876 -12.012371,-77.080006 -12.012369,-77.08015 -12.012385,-77.080263 -12.012435,-77.080295 -12.012472)|0
465|Tomas Valle|1|SRID=4326;LINESTRING (-77.079439 -12.012791,-77.079412 -12.012765,-77.079364 -12.012751,-77.079227 -12.012692,-77.078441 -12.012517,-77.078148 -12.012408)|0
466|Ovalo Tomas Valle|5|SRID=4326;LINESTRING (-77.079439 -12.012791,-77.07943 -12.012753,-77.079467 -12.012612,-77.079554 -12.012501,-77.079661 -12.012429)|0
469|Universitaria|1|SRID=4326;LINESTRING (-77.08004 -12.012879,-77.079917 -12.012975,-77.079776 -12.013102,-77.079351 -12.013758,-77.079214 -12.013896)|0
423|Tomas Valle|1|SRID=4326;LINESTRING (-77.081575 -12.012913,-77.081196 -12.012923,-77.080198 -12.012848,-77.080104 -12.012858,-77.08004 -12.012879)|0
467|Tomas Valle|1|SRID=4326;LINESTRING (-77.080295 -12.012472,-77.080315 -12.01252,-77.080348 -12.012553,-77.080466 -12.012586,-77.081201 -12.012784,-77.081575 -12.012913)|0
468|Ovalo Tomas Valle|5|SRID=4326;LINESTRING (-77.080295 -12.012472,-77.080282 -12.012535,-77.08025 -12.012634,-77.080181 -12.012737,-77.080108 -12.012822,-77.08004 -12.012879)|0
470|Ovalo Tomas Valle|5|SRID=4326;LINESTRING (-77.08004 -12.012879,-77.079913 -12.012911,-77.07975 -12.012923,-77.079612 -12.012894,-77.079509 -12.012847,-77.079439 -12.012791)|0
463|Universitaria|1|SRID=4326;LINESTRING (-77.079661 -12.012429,-77.079817 -12.012307,-77.079975 -12.012152,-77.080351 -12.011538,-77.080523 -12.011355)|0
107|Universitaria|1|SRID=4326;LINESTRING (-77.076227 -12.019331,-77.07537 -12.020962,-77.074576 -12.022687,-77.0744 -12.023686,-77.074702 -12.024684,-77.075102 -12.025476)|0
251|Jose Granda|2|SRID=4326;LINESTRING (-77.077302 -12.025386,-77.077175 -12.025414)|0
293|Jose Granda|2|SRID=4326;LINESTRING (-77.075609 -12.025804,-77.075981 -12.025726,-77.076122 -12.025705,-77.07628 -12.025681,-77.0764 -12.025644,-77.077054 -12.025396,-77.077175 -12.025414)|0
14|Angelica Gamarra|1|SRID=4326;LINESTRING (-77.071593 -12.00591,-77.074598 -12.006399,-77.075189 -12.006459,-77.075688 -12.006399,-77.076052 -12.006311,-77.082375 -12.006609)|0
188|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.076854 -11.995021,-77.083664 -11.996)|0
388|Universitaria|1|SRID=4326;LINESTRING (-77.082375 -12.006609,-77.084663 -11.997154)|0
202|Universitaria|1|SRID=4326;LINESTRING (-77.08363 -11.993857,-77.084317 -11.995381)|0
471|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.083664 -11.996,-77.084649 -11.996134)|0
474|Universitaria|1|SRID=4326;LINESTRING (-77.084663 -11.997154,-77.084707 -11.996782,-77.084697 -11.996577,-77.084649 -11.996134)|0
475|Acceso a Universitaria|2|SRID=4326;LINESTRING (-77.08512 -11.996294,-77.08502 -11.996338,-77.08496 -11.996375,-77.084893 -11.996436,-77.084835 -11.996521,-77.084663 -11.997154)|0
478|Universitaria|1|SRID=4326;LINESTRING (-77.084649 -11.996134,-77.084317 -11.995381)|0
480|Acceso a Santiago Antunez De Mayolo|5|SRID=4326;LINESTRING (-77.084317 -11.995381,-77.08448 -11.995476,-77.08456 -11.99555,-77.084768 -11.995797,-77.0849 -11.995929,-77.085183 -11.996149)|0
194|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.086709 -11.996691,-77.08512 -11.996294)|0
479|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.085183 -11.996149,-77.085323 -11.996181,-77.085406 -11.996245,-77.085429 -11.996307,-77.085493 -11.996341,-77.086635 -11.996652,-77.086709 -11.996691)|0
477|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.084649 -11.996134,-77.085183 -11.996149)|0
476|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.08512 -11.996294,-77.084649 -11.996134)|0
472|Acceso a Universitaria|5|SRID=4326;LINESTRING (-77.083664 -11.996,-77.084025 -11.995934,-77.084127 -11.995853,-77.084201 -11.995763,-77.084225 -11.995686,-77.084264 -11.995581,-77.084317 -11.995381)|0
473|Acceso a Santiago Antunez De Mayolo|5|SRID=4326;LINESTRING (-77.084663 -11.997154,-77.084585 -11.996682,-77.084512 -11.996506,-77.084444 -11.996382,-77.084303 -11.996258,-77.084127 -11.996163,-77.083664 -11.996)|0
187|Santiago Antunez De Mayolo|2|SRID=4326;LINESTRING (-77.076854 -11.995021,-77.075018 -11.994752)|0
190|Cabana|5|SRID=4326;LINESTRING (-77.075018 -11.994752,-77.074734 -11.99666)|0
189|Daniel Hernadez|5|SRID=4326;LINESTRING (-77.076854 -11.995021,-77.076975 -11.994448)|0
1864|Pomabamba|5|SRID=4326;LINESTRING (-77.07748 -11.994527,-77.076975 -11.994448)|0
58|Santa Elvira|5|SRID=4326;LINESTRING (-77.071766 -11.963863,-77.07248 -11.962876,-77.072566 -11.962017,-77.073005 -11.959333)|0
484|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.104096 -11.989571,-77.099239 -11.990388)|0
485|Canta-Callao|1|SRID=4326;LINESTRING (-77.104671 -11.989433,-77.102654 -11.987536,-77.101746 -11.986618,-77.100762 -11.985552,-77.099975 -11.984693,-77.099357 -11.983868)|0
493|Tantamayo|5|SRID=4326;LINESTRING (-77.093804 -11.962229,-77.096291 -11.959968)|0
499|Los Proceres (Huandoy)|2|SRID=4326;LINESTRING (-77.07743 -11.963786,-77.076162 -11.960761,-77.075879 -11.959419)|0
506|Rebagliati|2|SRID=4326;LINESTRING (-77.08119 -11.962226,-77.080145 -11.959914,-77.079525 -11.958778,-77.079143 -11.95801,-77.079192 -11.957754)|0
2001|Bertello (Prl)|5|SRID=4326;LINESTRING (-77.097218 -11.968484,-77.099397 -11.970327,-77.100189 -11.970943,-77.101233 -11.971736,-77.101881 -11.972317,-77.102227 -11.972483)|0
2035|Nestor Gambetta|1|SRID=4326;LINESTRING (-77.131488 -11.945081,-77.131627 -11.946957,-77.131731 -11.947816,-77.131731 -11.94863,-77.131638 -11.949037,-77.131581 -11.949376,-77.131387 -11.950134,-77.131007 -11.951275,-77.130423 -11.953067,-77.130175 -11.953831,-77.129621 -11.955807,-77.129394 -11.956463,-77.128476 -11.959126,-77.127798 -11.961032,-77.127146 -11.963068,-77.126811 -11.963989)|0
2142|Victor Raul Haya De La Torre|5|SRID=4326;LINESTRING (-77.105279 -11.971038,-77.104688 -11.969947,-77.102337 -11.967215)|0
2233|Yurumayo|5|SRID=4326;LINESTRING (-77.085468 -11.961885,-77.08622 -11.960913,-77.086379 -11.96064,-77.086672 -11.958827)|0
2235|Canta-Callao|1|SRID=4326;LINESTRING (-77.083652 -11.9619,-77.08442 -11.958453)|0
2292|Los Alisos|5|SRID=4326;LINESTRING (-77.108652 -11.979481,-77.108155 -11.9797,-77.106967 -11.980405,-77.10648 -11.980554,-77.105781 -11.980645)|0
1801|Los Alisos|5|SRID=4326;LINESTRING (-77.117226 -11.974955,-77.118834 -11.975565,-77.120672 -11.97579)|0
2051|California|5|SRID=4326;LINESTRING (-77.125118 -11.972491,-77.121129 -11.971853)|0
2054|Harlem|5|SRID=4326;LINESTRING (-77.120672 -11.97579,-77.120638 -11.974254)|0
2056|Avenida E|5|SRID=4326;LINESTRING (-77.12101 -11.972593,-77.121129 -11.971853)|0
2055|C/N|5|SRID=4326;LINESTRING (-77.1206 -11.972492,-77.12101 -11.972593)|0
511|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.106881 -11.989271,-77.111588 -11.988435)|0
1802|Los Alisos|5|SRID=4326;LINESTRING (-77.117226 -11.974955,-77.117812 -11.973915)|0
2293|Bertello|5|SRID=4326;LINESTRING (-77.108652 -11.979481,-77.109857 -11.981521,-77.110934 -11.98359,-77.112677 -11.988189)|0
2039|Bertello|5|SRID=4326;LINESTRING (-77.114172 -11.992665,-77.112677 -11.988189)|0
1862|Carlos Alberto Izaguirre|5|SRID=4326;LINESTRING (-77.114344 -11.988006,-77.112677 -11.988189)|0
9274|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.111588 -11.988435,-77.112677 -11.988189)|0
154|Canta-Callao|1|SRID=4326;LINESTRING (-77.106734 -11.991205,-77.104671 -11.989433)|0
486|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.104671 -11.989433,-77.106881 -11.989271)|0
482|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.104096 -11.989571,-77.104671 -11.989433)|0
483|S/N (Aa.Hh. California)|5|SRID=4326;LINESTRING (-77.104096 -11.989571,-77.104206 -11.990923)|0
2141|Bertello (Prl)|5|SRID=4326;LINESTRING (-77.107176 -11.978049,-77.108652 -11.979481)|0
142|Del Bierzo|2|SRID=4326;LINESTRING (-77.130804 -11.936153,-77.130331 -11.936179,-77.130007 -11.93619,-77.129655 -11.936283,-77.129421 -11.936466,-77.129267 -11.93659,-77.129054 -11.936939,-77.128819 -11.937147,-77.128655 -11.937236,-77.128506 -11.937277,-77.128171 -11.937236,-77.127964 -11.937231,-77.127682 -11.937335,-77.127538 -11.93747,-77.127416 -11.93772,-77.127373 -11.93785,-77.127224 -11.938115,-77.126788 -11.938298,-77.126465 -11.93843,-77.126291 -11.938492,-77.125704 -11.938443,-77.125257 -11.938427,-77.124806 -11.938415,-77.124741 -11.938406,-77.12419 -11.938615,-77.123884 -11.938729,-77.123038 -11.939047,-77.122336 -11.939318,-77.119499 -11.941444,-77.118791 -11.942008,-77.118573 -11.942144,-77.117998 -11.942284,-77.116934 -11.942555,-77.11596 -11.942804,-77.115035 -11.943039,-77.114315 -11.942938)|0
2037|Nestor Gambetta|1|SRID=4326;LINESTRING (-77.131488 -11.945081,-77.131456 -11.943611)|0
141|Nestor Gambetta|1|SRID=4326;LINESTRING (-77.130804 -11.936153,-77.13126 -11.940654)|0
168|22 De Enero|5|SRID=4326;LINESTRING (-77.13126 -11.940654,-77.134024 -11.940462)|0
516|Miramar|5|SRID=4326;LINESTRING (-77.134193 -11.943432,-77.131456 -11.943611)|0
514|Jose Carlos Mariategui|5|SRID=4326;LINESTRING (-77.134193 -11.943432,-77.134024 -11.940462)|0
169|Nestor Gambetta|1|SRID=4326;LINESTRING (-77.13126 -11.940654,-77.131456 -11.943611)|0
52|Las Palmeras|2|SRID=4326;LINESTRING (-77.072473 -11.972215,-77.072257 -11.978504)|0
517|Canta-Callao|1|SRID=4326;LINESTRING (-77.085256 -11.970982,-77.087926 -11.974014)|0
520|Tantamayo|5|SRID=4326;LINESTRING (-77.085256 -11.970982,-77.085803 -11.970856,-77.086145 -11.970678,-77.086584 -11.970416,-77.087008 -11.970108)|0
524|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.093251 -11.990868,-77.084486 -11.991294)|0
528|Los Olivos|5|SRID=4326;LINESTRING (-77.094019 -11.985281,-77.086271 -11.987253)|0
10690|San Lorenzo|5|SRID=4326;LINESTRING (-77.036462 -11.967036,-77.036681 -11.966189)|0
531|Santa Fe|5|SRID=4326;LINESTRING (-77.086271 -11.987253,-77.086295 -11.986595,-77.086315 -11.986381,-77.086394 -11.986089,-77.086463 -11.985747,-77.086521 -11.985467,-77.086735 -11.984476,-77.086857 -11.983699,-77.086772 -11.983175,-77.086735 -11.982541)|0
534|Los Alisos|1|SRID=4326;LINESTRING (-77.086735 -11.982541,-77.085814 -11.982535)|0
11541|Los Olivos|5|SRID=4326;LINESTRING (-77.087794 -11.979327,-77.091446 -11.978837,-77.091757 -11.978895,-77.09276 -11.97792)|0
11536|Las Malvas|5|SRID=4326;LINESTRING (-77.087794 -11.979327,-77.08592 -11.97751)|0
540|Universitaria|1|SRID=4326;LINESTRING (-77.07694 -11.978083,-77.076112 -11.97334,-77.075788 -11.972072)|0
541|Naranjal|1|SRID=4326;LINESTRING (-77.07694 -11.978083,-77.08316 -11.976607)|0
11534|Los Proceres (Huandoy)|2|SRID=4326;LINESTRING (-77.085814 -11.982535,-77.084266 -11.979169,-77.083943 -11.978355)|0
551|S/N|5|SRID=4326;LINESTRING (-77.099374 -11.977122,-77.09428 -11.971972)|0
172|Santa Rosa|5|SRID=4326;LINESTRING (-77.097434 -11.990623,-77.094019 -11.985281)|0
183|Daniel Alcides Carrion|5|SRID=4326;LINESTRING (-77.093586 -11.992331,-77.093986 -11.992112,-77.09482 -11.991683,-77.096029 -11.990992,-77.096462 -11.99068)|0
488|Los Olivos|5|SRID=4326;LINESTRING (-77.099357 -11.983868,-77.098158 -11.984187)|0
525|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.093251 -11.990868,-77.096462 -11.99068)|0
533|Los Alisos|1|SRID=4326;LINESTRING (-77.086735 -11.982541,-77.087796 -11.982478,-77.089603 -11.982279,-77.090577 -11.98219,-77.093856 -11.981872,-77.09683 -11.981584)|0
175|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.097434 -11.990623,-77.099239 -11.990388)|0
2219|S/N (Urb. La Florida)|5|SRID=4326;LINESTRING (-77.099239 -11.990388,-77.099858 -11.991221)|0
173|Carlos Alberto Izaguirre|2|SRID=4326;LINESTRING (-77.097434 -11.990623,-77.096462 -11.99068)|0
490|S/N|5|SRID=4326;LINESTRING (-77.099357 -11.983868,-77.099973 -11.983701,-77.100714 -11.983473,-77.101242 -11.983344,-77.101405 -11.982699,-77.101669 -11.98106)|0
2294|Los Alisos|5|SRID=4326;LINESTRING (-77.101669 -11.98106,-77.100562 -11.98116,-77.099623 -11.981223,-77.098125 -11.981349)|0
2295|S/N|5|SRID=4326;LINESTRING (-77.098125 -11.981349,-77.098057 -11.980132)|0
489|Canta-Callao|1|SRID=4326;LINESTRING (-77.099357 -11.983868,-77.09683 -11.981584)|0
537|Los Alisos|5|SRID=4326;LINESTRING (-77.09683 -11.981584,-77.098125 -11.981349)|0
182|12 De Octubre|5|SRID=4326;LINESTRING (-77.093586 -11.992331,-77.093477 -11.992143,-77.093413 -11.991975,-77.09333 -11.991639,-77.093305 -11.991484,-77.093286 -11.991266,-77.093251 -11.990868)|0
523|Tantamayo|5|SRID=4326;LINESTRING (-77.090341 -11.966679,-77.089163 -11.968176,-77.088842 -11.9685,-77.087975 -11.969244,-77.087008 -11.970108)|0
550|Naranjal|1|SRID=4326;LINESTRING (-77.087926 -11.974014,-77.088023 -11.973703,-77.088365 -11.973054,-77.089766 -11.97156)|0
552|El Sol De Naranjal|5|SRID=4326;LINESTRING (-77.09428 -11.971972,-77.095252 -11.971056,-77.095882 -11.970475,-77.096296 -11.970017,-77.096674 -11.969313,-77.096944 -11.968749,-77.097218 -11.968484)|0
554|Bertello (Prl)|5|SRID=4326;LINESTRING (-77.094758 -11.966609,-77.097218 -11.968484)|0
2002|El Sol De Naranjal|5|SRID=4326;LINESTRING (-77.097218 -11.968484,-77.098023 -11.968307,-77.098626 -11.968159,-77.098988 -11.96811,-77.099632 -11.967992,-77.100155 -11.967844,-77.101251 -11.967618,-77.102337 -11.967215)|0
549|El Sol De Naranjal|5|SRID=4326;LINESTRING (-77.087926 -11.974014,-77.088682 -11.973821,-77.089744 -11.973504,-77.091544 -11.972993,-77.092858 -11.972606,-77.093686 -11.972394,-77.09428 -11.971972)|0
2183|Llata|5|SRID=4326;LINESTRING (-77.087008 -11.970108,-77.087266 -11.970389,-77.08741 -11.970477,-77.087581 -11.970539,-77.087842 -11.970583,-77.088166 -11.970627,-77.088637 -11.970703)|0
491|Tantamayo|5|SRID=4326;LINESTRING (-77.093804 -11.962229,-77.092103 -11.964638)|0
521|Tantamayo|5|SRID=4326;LINESTRING (-77.090341 -11.966679,-77.092103 -11.964638)|0
555|A|5|SRID=4326;LINESTRING (-77.092103 -11.964638,-77.087726 -11.961788)|0
553|Bertello (Prl)|5|SRID=4326;LINESTRING (-77.094758 -11.966609,-77.092666 -11.965128)|0
556|Bertello (Prl)|5|SRID=4326;LINESTRING (-77.092103 -11.964638,-77.092267 -11.964835,-77.092666 -11.965128)|0
